,links,longitude,latitude
321,https://minibieb.nl/minibieb/minibieb-kuinderstraat-adam/,52.341564,4.90595
322,https://minibieb.nl/minibieb/minibieb-marquette-23/,52.32403,4.8669076
323,https://minibieb.nl/minibieb/minibieb-spring-house/,52.377552,4.9071183
324,https://minibieb.nl/minibieb/de-boeken-van-henriette/,52.343433,4.870272
325,https://minibieb.nl/minibieb/minibieb-in-de-bongerd/,52.40801,4.900687
326,https://minibieb.nl/minibieb/minibieb-kadoelen/,52.419254,4.900462
327,https://minibieb.nl/minibieb/minibieb-vogelbuurt-amsterdam/,52.386215,4.9158273
328,https://minibieb.nl/minibieb/de-lezende-cowboy/,52.37635,4.8444605
329,https://minibieb.nl/minibieb/sunny-ijburg/,52.359413,4.980132
330,https://minibieb.nl/minibieb/minibieb-tuinstraat/,52.37747,4.884022
331,https://minibieb.nl/minibieb/buurttuin-oost-indisch-groen/,52.362267,4.9458194
332,https://minibieb.nl/minibieb/czaar-peter-minibieb/,52.36961,4.9286366
333,https://minibieb.nl/minibieb/de-boekenpaal/,52.33075,4.8931537
334,https://minibieb.nl/minibieb/buurtboekenkastje/,52.3413,4.785793
335,https://minibieb.nl/minibieb/tandheelkundepraktijk-stadhouderskade/,52.357628,4.895657
336,https://minibieb.nl/minibieb/1e-minibieb-in-amsterdam-zuidoost/,52.295937,4.9871798
